Index,Start_Ticks,Start_Time,Pitch,Velocity,Duration_Ticks,Duration,Source,Slur_Category,Notes
1234,134720,280.6666667,A4,72,60,0.125,raw_midi,4,
1235,134763,280.75625,C3,74,45,0.09375,raw_midi,4,
1236,134815,280.8645833,F4,73,108,0.225,raw_midi,4,
1237,134943,281.13125,A#2,88,85,0.1770833333,raw_midi,4,
1238,134944,281.1333333,D#5,77,99,0.20625,raw_midi,4,
1239,135048,281.35,A#4,65,66,0.1375,raw_midi,4,
1240,135126,281.5125,A#1,77,133,0.2770833333,raw_midi,4,
1241,135130,281.5208333,F4,60,153,0.31875,raw_midi,4,
1242,135276,281.825,D5,81,117,0.24375,raw_midi,4,
1243,135295,281.8645833,D2,73,171,0.35625,raw_midi,4,
1244,135391,282.0645833,A#4,80,78,0.1625,raw_midi,4,
1245,135451,282.1895833,F2,82,159,0.33125,raw_midi,4,
1246,135500,282.2916667,F4,73,103,0.2145833333,raw_midi,4,
1247,135603,282.50625,A#2,85,47,0.09791666667,raw_midi,4,
1248,135625,282.5520833,D5,88,118,0.2458333333,raw_midi,4,
1249,135738,282.7875,A#4,78,108,0.225,raw_midi,4,
1250,135788,282.8916667,C3,83,102,0.2125,raw_midi,4,
1251,135830,282.9791667,F4,68,90,0.1875,raw_midi,4,
1252,135949,283.2270833,D3,94,126,0.2625,raw_midi,4,
1253,135950,283.2291667,D5,90,128,0.2666666667,raw_midi,4,
1254,136064,283.4666667,A#4,76,156,0.325,raw_midi,4,
1255,136100,283.5416667,D#3,97,113,0.2354166667,raw_midi,4,
1256,136168,283.6833333,F4,75,61,0.1270833333,raw_midi,4,
1257,136289,283.9354167,F3,108,145,0.3020833333,raw_midi,4,
1258,136295,283.9479167,F4,95,120,0.25,raw_midi,4,
1259,136295,283.9479167,D5,99,139,0.2895833333,raw_midi,4,
1260,136418,284.2041667,A#4,73,257,0.5354166667,raw_midi,4,
1261,136420,284.2083333,F4,69,245,0.5104166667,raw_midi,4,
1262,136479,284.33125,D#3,84,105,0.21875,raw_midi,4,
1263,136648,284.6833333,D5,78,127,0.2645833333,raw_midi,4,
1264,136650,284.6875,D3,84,103,0.2145833333,raw_midi,4,
1265,136768,284.9333333,A#4,73,133,0.2770833333,raw_midi,4,
1266,136825,285.0520833,C3,79,134,0.2791666667,raw_midi,4,
1267,136891,285.1895833,F4,68,83,0.1729166667,raw_midi,4,
1268,137015,285.4479167,D5,76,108,0.225,raw_midi,4,
1269,137016,285.45,A#2,78,99,0.20625,raw_midi,4,
1270,137121,285.66875,A#4,72,110,0.2291666667,raw_midi,4,
1271,137210,285.8541667,C3,78,111,0.23125,raw_midi,4,
1272,137236,285.9083333,F4,64,88,0.1833333333,raw_midi,4,
1273,137356,286.1583333,D5,87,120,0.25,raw_midi,4,
1274,137375,286.1979167,D3,77,95,0.1979166667,raw_midi,4,
1275,137474,286.4041667,A#4,77,141,0.29375,raw_midi,4,
1276,137558,286.5791667,D#3,80,58,0.1208333333,raw_midi,4,
1277,137569,286.6020833,F4,69,149,0.3104166667,raw_midi,4,
1278,137719,286.9145833,F3,106,134,0.2791666667,raw_midi,4,
1279,137723,286.9229167,D5,95,127,0.2645833333,raw_midi,4,
1280,137834,287.1541667,A#4,77,70,0.1458333333,raw_midi,4,
1281,137901,287.29375,D#3,80,58,0.1208333333,raw_midi,4,
1282,137938,287.3708333,F4,63,157,0.3270833333,raw_midi,4,
1283,138081,287.66875,D3,84,88,0.1833333333,raw_midi,4,
1284,138081,287.66875,F5,93,123,0.25625,raw_midi,4,
1285,138200,287.9166667,D5,73,96,0.2,raw_midi,4,
1286,138246,288.0125,C3,81,65,0.1354166667,raw_midi,4,
1287,138315,288.15625,A#4,72,51,0.10625,raw_midi,4,
1288,138418,288.3708333,F5,82,122,0.2541666667,raw_midi,4,
1289,138424,288.3833333,A#2,82,102,0.2125,raw_midi,4,
1290,138541,288.6270833,D5,70,87,0.18125,raw_midi,4,
1291,138604,288.7583333,C3,79,104,0.2166666667,raw_midi,4,
1292,138661,288.8770833,A#4,75,68,0.1416666667,raw_midi,4,
1293,138766,289.0958333,D3,74,80,0.1666666667,raw_midi,4,
1294,138769,289.1020833,F5,90,127,0.2645833333,raw_midi,4,
1295,138890,289.3541667,D5,75,104,0.2166666667,raw_midi_overlapped,4,
1296,138935,289.4479167,D#3,92,91,0.1895833333,raw_midi,4,
1297,138985,289.5520833,A#4,73,73,0.1520833333,raw_midi,4,
1298,138994,289.5708333,D5,62,4,0.008333333333,raw_midi,4,
1299,139105,289.8020833,F5,90,138,0.2875,raw_midi,4,
1300,139108,289.8083333,F3,105,137,0.2854166667,raw_midi,4,
1301,139201,290.0020833,D5,79,50,0.1041666667,raw_midi,4,
1302,139281,290.16875,D#3,81,107,0.2229166667,raw_midi,4,
1303,139290,290.1875,A#4,71,120,0.25,raw_midi,4,
1304,139385,290.3854167,C5,60,6,0.0125,raw_midi,4,
1305,139454,290.5291667,G#5,94,182,0.3791666667,raw_midi,4,
1306,139455,290.53125,D3,76,95,0.1979166667,raw_midi,4,
1307,139568,290.7666667,D5,80,98,0.2041666667,raw_midi,4,
1308,139618,290.8708333,C3,66,75,0.15625,raw_midi,4,
1309,139666,290.9708333,A#4,79,83,0.1729166667,raw_midi,4,
1310,139668,290.975,D5,65,70,0.1458333333,raw_midi,4,
1311,139784,291.2166667,G#5,93,175,0.3645833333,raw_midi,4,
1312,139788,291.225,A#2,79,92,0.1916666667,raw_midi,4,
1313,139898,291.4541667,D5,78,166,0.3458333333,raw_midi,4,
1314,139955,291.5729167,C3,76,83,0.1729166667,raw_midi,4,
1315,139993,291.6520833,A#4,75,85,0.1770833333,raw_midi,4,
1316,140101,291.8770833,D3,71,110,0.2291666667,raw_midi,4,
1317,140110,291.8958333,G#5,96,179,0.3729166667,raw_midi,4,
1318,140235,292.15625,D5,77,141,0.29375,raw_midi,4,
1319,140265,292.21875,D#3,68,183,0.38125,raw_midi,4,
1320,140328,292.35,A#4,80,130,0.2708333333,raw_midi,4,
1321,140451,292.60625,F3,76,308,0.6416666667,raw_midi,1,
1322,140453,292.6104167,G#5,90,305,0.6354166667,raw_midi,4,
1323,140459,292.6229167,F5,69,325,0.6770833333,raw_midi,4,
1324,140566,292.8458333,D5,79,192,0.4,raw_midi,4,
1325,140625,292.96875,G3,72,135,0.28125,raw_midi,2,
1326,140666,293.0541667,A#4,81,97,0.2020833333,raw_midi,4,
1327,140798,293.3291667,F5,90,350,0.7291666667,raw_midi_overlapped,4,
1328,140799,293.33125,G#3,79,350,0.7291666667,raw_midi,2,
1329,140808,293.35,A#2,56,350,0.7291666667,raw_midi,4,
1330,140919,293.58125,D5,82,195,0.40625,raw_midi,4,
1331,141001,293.7520833,G3,73,117,0.24375,raw_midi,2,
1332,141009,293.76875,A#4,80,107,0.2229166667,raw_midi,4,
1333,141148,294.0583333,F5,94,1,0.002083333333,raw_midi,4,
1334,141153,294.06875,G#3,83,396,0.825,raw_midi_overlapped,2,
1335,141160,294.0833333,A#2,62,229,0.4770833333,raw_midi,4,
1336,141280,294.3333333,D5,80,275,0.5729166667,raw_midi,4,
1337,141363,294.50625,G3,68,193,0.4020833333,raw_midi,2,
1338,141388,294.5583333,A#4,83,171,0.35625,raw_midi,4,
1339,141391,294.5645833,A#2,50,167,0.3479166667,raw_midi_overlapped,4,
1340,141531,294.85625,F5,92,2,0.004166666667,raw_midi,4,
1341,141549,294.89375,G#3,73,2,0.004166666667,raw_midi,2,
1342,141558,294.9125,A#2,60,6,0.0125,raw_midi,4,
1343,141679,295.1645833,D5,79,780,1.625,raw_midi,4,
1344,141795,295.40625,G3,62,664,1.383333333,raw_midi,3,
1345,141826,295.4708333,A#4,76,634,1.320833333,raw_midi,4,
1346,142520,296.9166667,F5,55,2440,5.083333333,raw_midi,4,
1347,142526,296.9291667,A#4,47,2759,5.747916667,raw_midi_overlapped,4,
1348,142561,297.0020833,D5,33,2888,6.016666667,raw_midi,4,
1349,142564,297.0083333,G#3,36,2885,6.010416667,raw_midi,4,
1350,145285,302.6770833,A#4,55,1,0.002083333333,raw_midi,1,
1351,145480,303.0833333,A#5,63,824,1.716666667,raw_midi,2,
1352,145645,303.4270833,F#5,65,628,1.308333333,raw_midi,2,
1353,145819,303.7895833,G5,71,451,0.9395833333,raw_midi,2,
1354,145981,304.1270833,D5,65,292,0.6083333333,raw_midi,2,
1355,146206,304.5958333,D#5,64,875,1.822916667,raw_midi,3,
1356,146266,304.7208333,D#3,32,832,1.733333333,raw_midi,1,
1357,146441,305.0854167,G3,44,654,1.3625,raw_midi,2,
1358,146646,305.5125,A#3,50,1375,2.864583333,raw_midi,3,
1359,146819,305.8729167,A#4,65,285,0.59375,raw_midi,1,
1360,146991,306.23125,A#5,76,589,1.227083333,raw_midi,2,
1361,147149,306.5604167,F#5,71,384,0.8,raw_midi,2,
1362,147329,306.9354167,G5,70,290,0.6041666667,raw_midi,2,
1363,147500,307.2916667,D5,56,114,0.2375,raw_midi,2,
1364,147688,307.6833333,D#5,52,1438,2.995833333,raw_midi,3,
1365,147695,307.6979167,D#4,41,1420,2.958333333,raw_midi,1,
1366,147868,308.0583333,G4,43,1246,2.595833333,raw_midi,2,
1367,148038,308.4125,A#4,53,1242,2.5875,raw_midi,3,
1368,148211,308.7729167,C5,71,904,1.883333333,raw_midi,1,
1369,148384,309.1333333,C6,75,736,1.533333333,raw_midi,2,
1370,148554,309.4875,G5,85,564,1.175,raw_midi,2,
1371,148728,309.85,G#5,84,387,0.80625,raw_midi,2,
1372,148891,310.1895833,E5,69,222,0.4625,raw_midi,2,
1373,149085,310.59375,F5,68,1356,2.825,raw_midi,3,
1374,149086,310.5958333,D#3,42,1489,3.102083333,raw_midi,1,
1375,149266,310.9708333,G#3,51,1192,2.483333333,raw_midi,2,
1376,149429,311.3104167,C4,53,1030,2.145833333,raw_midi,3,
1377,149576,311.6166667,C5,81,882,1.8375,raw_midi,1,
1378,149745,311.96875,C6,74,719,1.497916667,raw_midi,2,
1379,149906,312.3041667,G5,85,552,1.15,raw_midi,2,
1380,150090,312.6875,G#5,88,363,0.75625,raw_midi,2,
1381,150243,313.00625,E5,79,216,0.45,raw_midi,2,
1382,150445,313.4270833,F5,85,500,1.041666667,raw_midi_overlapped,3,
1383,150446,313.4291667,D#4,64,788,1.641666667,raw_midi,1,
1384,150598,313.7458333,G#4,76,660,1.375,raw_midi,2,
1385,150791,314.1479167,C5,95,504,1.05,raw_midi,3,
1386,150945,314.46875,F5,92,5,0.01041666667,raw_midi,1,
1387,151135,314.8645833,F6,108,170,0.3541666667,raw_midi,3,
1388,151309,315.2270833,F6,106,204,0.425,raw_midi_overlapped,4,
1389,151513,315.6520833,F6,97,3,0.00625,raw_midi,1,
1390,151711,316.0645833,D4,57,899,1.872916667,raw_midi,1,
1391,151910,316.4791667,F4,61,874,1.820833333,raw_midi,2,
1392,152064,316.8,D#6,85,395,0.8229166667,raw_midi,3,
1393,152068,316.8083333,A#4,57,870,1.8125,raw_midi,3,
1394,152253,317.19375,D6,89,627,1.30625,raw_midi,1,
1395,152419,317.5395833,C6,86,394,0.8208333333,raw_midi,2,
1396,152420,317.5416667,A#3,72,518,1.079166667,raw_midi,1,
1397,152608,317.9333333,A#5,86,200,0.4166666667,raw_midi,2,
1398,152611,317.9395833,D4,69,518,1.079166667,raw_midi,2,
1399,152786,318.3041667,F4,46,189,0.39375,raw_midi,3,
1400,152791,318.3145833,G#5,81,405,0.84375,raw_midi,3,
1401,152971,318.6895833,G5,78,518,1.079166667,raw_midi,1,
1402,153144,319.05,B3,62,184,0.3833333333,raw_midi,1,
1403,153310,319.3958333,D4,65,190,0.3958333333,raw_midi,2,
1404,153479,319.7479167,F5,76,199,0.4145833333,raw_midi,3,
1405,153480,319.75,G4,50,261,0.54375,raw_midi,3,
1406,153654,320.1125,D#5,72,164,0.3416666667,raw_midi,1,
1407,153826,320.4708333,C4,60,343,0.7145833333,raw_midi,1,
1408,153829,320.4770833,D5,75,130,0.2708333333,raw_midi,2,
1409,153995,320.8229167,D#4,63,156,0.325,raw_midi,2,
1410,154019,320.8729167,C5,78,137,0.2854166667,raw_midi,2,
1411,154180,321.2083333,G3,59,59,0.1229166667,raw_midi,3,
1412,154180,321.2083333,A#4,78,160,0.3333333333,raw_midi,3,
1413,154369,321.6020833,A4,73,671,1.397916667,raw_midi,1,
1414,154541,321.9604167,F#3,62,854,1.779166667,raw_midi,1,
1415,154714,322.3208333,A3,76,820,1.708333333,raw_midi_overlapped,2,
1416,154868,322.6416667,G4,75,225,0.46875,raw_midi,3,
1417,154869,322.64375,D4,59,531,1.10625,raw_midi_overlapped,3,
1418,155060,323.0416667,F#4,65,555,1.15625,raw_midi,1,
1419,155221,323.3770833,D#4,72,188,0.3916666667,raw_midi,2,
1420,155225,323.3854167,D3,58,486,1.0125,raw_midi,1,
1421,155398,323.7458333,F#3,71,342,0.7125,raw_midi,2,
1422,155400,323.75,D4,73,4,0.008333333333,raw_midi,2,
1423,155534,324.0291667,A3,47,5,0.01041666667,raw_midi,3,
1424,155580,324.125,C4,76,164,0.3416666667,raw_midi,3,
1425,155763,324.50625,A#3,84,697,1.452083333,raw_midi,1,
1426,155944,324.8833333,G2,61,756,1.575,raw_midi,1,
1427,156101,325.2104167,A#2,74,1032,2.15,raw_midi,2,
1428,156255,325.53125,A3,80,190,0.3958333333,raw_midi,3,
1429,156256,325.5333333,D3,73,188,0.3916666667,raw_midi,3,
1430,156439,325.9145833,G3,85,699,1.45625,raw_midi,1,
1431,156598,326.2458333,D#2,62,537,1.11875,raw_midi,1,
1432,156609,326.26875,A3,84,517,1.077083333,raw_midi,2,
1433,156764,326.5916667,D#3,65,367,0.7645833333,raw_midi,3,
1434,156766,326.5958333,A#3,82,362,0.7541666667,raw_midi,2,
1435,156939,326.95625,C#4,82,199,0.4145833333,raw_midi,3,
1436,157156,327.4083333,D2,99,1138,2.370833333,raw_midi,4,
1437,157224,327.55,D4,68,292,0.6083333333,raw_midi,1,
1438,157310,327.7291667,E4,86,193,0.4020833333,raw_midi,2,
1439,157401,327.91875,F#4,85,105,0.21875,raw_midi,2,
1440,157504,328.1333333,D3,86,977,2.035416667,raw_midi,1,
1441,157505,328.1354167,G4,100,979,2.039583333,raw_midi,2,
1442,157598,328.3291667,A4,90,888,1.85,raw_midi,2,
1443,157661,328.4604167,B4,87,824,1.716666667,raw_midi,2,
1444,157749,328.64375,C#5,84,736,1.533333333,raw_midi,2,
1445,157855,328.8645833,D5,93,396,0.825,raw_midi_overlapped,2,
1446,157936,329.0333333,E5,87,397,0.8270833333,raw_midi,2,
1447,158013,329.19375,F#5,86,403,0.8395833333,raw_midi_overlapped,2,
1448,158098,329.3708333,G5,83,395,0.8229166667,raw_midi_overlapped,2,
1449,158174,329.5291667,C4,69,309,0.64375,raw_midi,2,
1450,158175,329.53125,A5,81,398,0.8291666667,raw_midi,2,
1451,158251,329.6895833,D5,90,8,0.01666666667,raw_midi,2,
1452,158334,329.8625,E5,91,150,0.3125,raw_midi,2,
1453,158416,330.0333333,F#5,86,3,0.00625,raw_midi,3,
1454,158481,330.16875,A#3,77,1705,3.552083333,raw_midi,2,
1455,158493,330.19375,G5,94,2,0.004166666667,raw_midi,1,
1456,158575,330.3645833,A5,91,861,1.79375,raw_midi,2,
1457,158655,330.53125,A#5,91,516,1.075,raw_midi_overlapped,2,
1458,158741,330.7104167,C6,92,340,0.7083333333,raw_midi_overlapped,2,
1459,158823,330.88125,D6,102,177,0.36875,raw_midi_overlapped,2,
1460,158825,330.8854167,F#3,74,1365,2.84375,raw_midi,2,
1461,158908,331.0583333,D#6,94,1277,2.660416667,raw_midi,2,
1462,159000,331.25,D6,95,4,0.008333333333,raw_midi,2,
1463,159081,331.41875,C6,92,3,0.00625,raw_midi,2,
1464,159170,331.6041667,G3,81,1016,2.116666667,raw_midi,2,
1465,159171,331.60625,A#5,99,2,0.004166666667,raw_midi,2,
1466,159251,331.7729167,C6,87,937,1.952083333,raw_midi,2,
1467,159346,331.9708333,A#5,94,2,0.004166666667,raw_midi,2,
1468,159441,332.16875,A5,86,245,0.5104166667,raw_midi,2,
1469,159515,332.3229167,G5,87,235,0.4895833333,raw_midi,2,
1470,159518,332.3291667,C#4,76,1397,2.910416667,raw_midi,3,
1471,159605,332.5104167,A#5,93,3,0.00625,raw_midi,2,
1472,159689,332.6854167,A5,85,1224,2.55,raw_midi_overlapped,2,
1473,159754,332.8208333,G5,83,434,0.9041666667,raw_midi,3,
1474,159818,332.9541667,D3,87,1462,3.045833333,raw_midi,4,
1475,159835,332.9895833,F#5,97,355,0.7395833333,raw_midi,4,
1476,159923,333.1729167,D4,92,301,0.6270833333,raw_midi,4,
1477,160044,333.425,E4,91,146,0.3041666667,raw_midi,4,
1478,160143,333.63125,F#4,83,695,1.447916667,raw_midi,4,
1479,160228,333.8083333,D4,106,1046,2.179166667,raw_midi,1,
1480,160236,333.825,G4,96,679,1.414583333,raw_midi,4,
1481,160335,334.03125,A4,83,484,1.008333333,raw_midi,4,
1482,160413,334.19375,B4,87,560,1.166666667,raw_midi,4,
1483,160498,334.3708333,C#5,81,397,0.8270833333,raw_midi,4,
1484,160598,334.5791667,D5,83,297,0.61875,raw_midi,4,
1485,160681,334.7520833,E5,83,263,0.5479166667,raw_midi,4,
1486,160754,334.9041667,F#5,87,276,0.575,raw_midi,4,
1487,160843,335.0895833,G5,83,77,0.1604166667,raw_midi,4,
1488,160881,335.16875,C4,73,373,0.7770833333,raw_midi,2,
1489,160913,335.2354167,A5,84,2,0.004166666667,raw_midi,4,
1490,160998,335.4125,D5,83,186,0.3875,raw_midi,4,
1491,161070,335.5625,E5,84,161,0.3354166667,raw_midi,4,
1492,161144,335.7166667,F#5,85,184,0.3833333333,raw_midi,4,
1493,161234,335.9041667,G5,91,79,0.1645833333,raw_midi,4,
1494,161236,335.9083333,A#3,76,1704,3.55,raw_midi,2,
1495,161304,336.05,A5,93,886,1.845833333,raw_midi_overlapped,4,
1496,161378,336.2041667,A#5,90,543,1.13125,raw_midi_overlapped,4,
1497,161459,336.3729167,C6,89,372,0.775,raw_midi,4,
1498,161563,336.5895833,D6,100,186,0.3875,raw_midi,4,
1499,161573,336.6104167,F#3,69,1345,2.802083333,raw_midi,2,
1500,161659,336.7895833,D#6,94,1271,2.647916667,raw_midi,4,
1501,161751,336.98125,D6,96,1167,2.43125,raw_midi,4,
1502,161833,337.1520833,C6,87,163,0.3395833333,raw_midi_overlapped,4,
1503,161920,337.3333333,G3,78,996,2.075,raw_midi,2,
1504,161921,337.3354167,A#5,99,2,0.004166666667,raw_midi,4,
1505,161996,337.4916667,C6,82,4,0.008333333333,raw_midi,4,
1506,162099,337.70625,A#5,92,254,0.5291666667,raw_midi,4,
1507,162190,337.8958333,A5,87,1,0.002083333333,raw_midi,4,
1508,162266,338.0541667,G5,86,235,0.4895833333,raw_midi,4,
1509,162269,338.0604167,C#4,75,651,1.35625,raw_midi,3,
1510,162355,338.2395833,A#5,94,561,1.16875,raw_midi,4,
1511,162436,338.4083333,A5,84,5,0.01041666667,raw_midi,4,
1512,162503,338.5479167,G5,80,415,0.8645833333,raw_midi,4,
1513,162568,338.6833333,D3,86,355,0.7395833333,raw_midi,4,
1514,162584,338.7166667,F#5,97,337,0.7020833333,raw_midi,4,
1515,162674,338.9041667,D4,89,244,0.5083333333,raw_midi,4,
1516,162794,339.1541667,E4,89,130,0.2708333333,raw_midi,4,
1517,162891,339.35625,F#4,85,107,0.2229166667,raw_midi,4,
1518,162983,339.5479167,D4,104,1052,2.191666667,raw_midi,1,
1519,162984,339.55,G4,96,96,0.2,raw_midi,4,
1520,163078,339.7458333,A4,87,75,0.15625,raw_midi,4,
1521,163150,339.8958333,B4,84,520,1.083333333,raw_midi,4,
1522,163233,340.06875,C#5,84,447,0.93125,raw_midi,4,
1523,163329,340.26875,D5,91,389,0.8104166667,raw_midi,4,
1524,163406,340.4291667,E5,91,385,0.8020833333,raw_midi_overlapped,4,
1525,163491,340.60625,F#5,88,180,0.375,raw_midi,4,
1526,163568,340.7666667,G5,84,293,0.6104166667,raw_midi,4,
1527,163645,340.9270833,C4,72,148,0.3083333333,raw_midi_overlapped,2,
1528,163646,340.9291667,A5,85,389,0.8104166667,raw_midi,4,
1529,163721,341.0854167,D5,84,1369,2.852083333,raw_midi,4,
1530,163791,341.23125,E5,92,4,0.008333333333,raw_midi,4,
1531,163793,341.2354167,C4,50,2,0.004166666667,raw_midi,2,
1532,163873,341.4020833,F#5,88,306,0.6375,raw_midi,4,
1533,163958,341.5791667,G5,96,720,1.5,raw_midi,4,
1534,163998,341.6625,A#3,71,1275,2.65625,raw_midi,2,
1535,164039,341.7479167,A5,91,850,1.770833333,raw_midi,4,
1536,164114,341.9041667,A#5,94,492,1.025,raw_midi_overlapped,4,
1537,164199,342.08125,C6,91,316,0.6583333333,raw_midi,4,
1538,164276,342.2416667,D6,93,167,0.3479166667,raw_midi_overlapped,4,
1539,164288,342.2666667,F#3,69,320,0.6666666667,raw_midi,2,
1540,164358,342.4125,D#6,96,256,0.5333333333,raw_midi,4,
1541,164443,342.5895833,D6,88,1,0.002083333333,raw_midi,4,
1542,164515,342.7395833,C6,80,196,0.4083333333,raw_midi_overlapped,4,
1543,164606,342.9291667,G3,69,3403,7.089583333,raw_midi,2,
1544,164606,342.9291667,A#5,95,4,0.008333333333,raw_midi,4,
1545,164711,343.1479167,C6,86,5,0.01041666667,raw_midi,4,
1546,164800,343.3333333,A#5,92,3,0.00625,raw_midi,4,
1547,164893,343.5270833,A5,83,227,0.4729166667,raw_midi,4,
1548,164923,343.5895833,C#4,70,715,1.489583333,raw_midi,3,
1549,164963,343.6729167,G5,82,243,0.50625,raw_midi,4,
1550,165039,343.83125,A#5,91,4,0.008333333333,raw_midi,4,
1551,165123,344.00625,A5,83,256,0.5333333333,raw_midi,4,
1552,165206,344.1791667,G5,85,239,0.4979166667,raw_midi_overlapped,4,
1553,165293,344.3604167,D3,68,2755,5.739583333,raw_midi,4,
1554,165295,344.3645833,F#5,87,248,0.5166666667,raw_midi_overlapped,4,
1555,165296,344.3666667,D4,64,678,1.4125,raw_midi,1,
1556,165380,344.5416667,A5,74,404,0.8416666667,raw_midi_overlapped,4,
1557,165445,344.6770833,G5,85,3,0.00625,raw_midi,4,
1558,165543,344.88125,F#5,83,1,0.002083333333,raw_midi,4,
1559,165638,345.0791667,G5,84,3,0.00625,raw_midi,4,
1560,165640,345.0833333,C#4,72,650,1.354166667,raw_midi,2,
1561,165713,345.2354167,A#5,80,2,0.004166666667,raw_midi,4,
1562,165784,345.3833333,A5,85,2,0.004166666667,raw_midi,4,
1563,165863,345.5479167,G5,85,255,0.53125,raw_midi,4,
1564,165970,345.7708333,F#5,86,4,0.008333333333,raw_midi,4,
1565,165974,345.7791667,D4,61,641,1.335416667,raw_midi_overlapped,2,
1566,166046,345.9291667,A5,77,4,0.008333333333,raw_midi,4,
1567,166121,346.0854167,G5,76,169,0.3520833333,raw_midi_overlapped,4,
1568,166203,346.25625,F#5,75,433,0.9020833333,raw_midi,4,
1569,166290,346.4375,G5,74,3,0.00625,raw_midi,4,
1570,166294,346.4458333,C#4,63,650,1.354166667,raw_midi,2,
1571,166366,346.5958333,A#5,76,2,0.004166666667,raw_midi,4,
1572,166445,346.7604167,A5,83,3,0.00625,raw_midi,4,
1573,166525,346.9270833,G5,81,236,0.4916666667,raw_midi_overlapped,4,
1574,166615,347.1145833,D4,56,3,0.00625,raw_midi,2,
1575,166639,347.1645833,F#5,65,236,0.4916666667,raw_midi_overlapped,4,
1576,166691,347.2729167,A5,73,3,0.00625,raw_midi,4,
1577,166761,347.41875,G5,81,4,0.008333333333,raw_midi,4,
1578,166875,347.65625,F#5,67,1,0.002083333333,raw_midi,4,
1579,166945,347.8020833,C#4,62,666,1.3875,raw_midi,2,
1580,166948,347.8083333,G5,74,242,0.5041666667,raw_midi,4,
1581,167034,347.9875,A#5,77,674,1.404166667,raw_midi_overlapped,4,
1582,167115,348.15625,A5,75,5,0.01041666667,raw_midi,4,
1583,167190,348.3125,G5,79,245,0.5104166667,raw_midi,4,
1584,167286,348.5125,F#5,81,229,0.4770833333,raw_midi_overlapped,4,
1585,167295,348.53125,D4,54,4,0.008333333333,raw_midi,2,
1586,167373,348.69375,A5,69,6,0.0125,raw_midi,4,
1587,167435,348.8229167,G5,74,178,0.3708333333,raw_midi_overlapped,4,
1588,167515,348.9895833,F#5,68,4,0.008333333333,raw_midi,4,
1589,167611,349.1895833,C#4,65,419,0.8729166667,raw_midi,3,
1590,167613,349.19375,G5,69,5,0.01041666667,raw_midi,4,
1591,167708,349.3916667,A#5,68,3,0.00625,raw_midi,4,
1592,167808,349.6,A5,68,5,0.01041666667,raw_midi,4,
1593,167908,349.8083333,G5,64,123,0.25625,raw_midi,4,
1594,168054,350.1125,D4,44,4,0.008333333333,raw_midi,4,
1595,168059,350.1229167,F#5,58,1314,2.7375,raw_midi,4,
1596,168206,350.4291667,F#4,41,375,0.78125,raw_midi_overlapped,4,
1597,168348,350.725,A4,41,351,0.73125,raw_midi,4,
1598,168473,350.9854167,D4,53,383,0.7979166667,raw_midi,4,
1599,168581,351.2104167,F#4,42,4,0.008333333333,raw_midi,4,
1600,168701,351.4604167,A4,52,390,0.8125,raw_midi,4,
1601,168858,351.7875,D4,49,231,0.48125,raw_midi,4,
1602,168971,352.0229167,F#4,44,108,0.225,raw_midi,4,
1603,168998,352.0791667,G#3,58,158,0.3291666667,raw_midi,1,
1604,169096,352.2833333,A4,50,352,0.7333333333,raw_midi_overlapped,4,
1605,169173,352.44375,A3,64,128,0.2666666667,raw_midi,2,
1606,169220,352.5416667,D4,53,79,0.1645833333,raw_midi,4,
1607,169346,352.8041667,F4,45,189,0.39375,raw_midi,4,
1608,169348,352.8083333,F3,50,201,0.41875,raw_midi,2,
1609,169448,353.0166667,A4,42,1,0.002083333333,raw_midi,4,
1610,169573,353.2770833,F#3,43,107,0.2229166667,raw_midi,3,
1611,169588,353.3083333,D4,43,86,0.1791666667,raw_midi,4,
1612,169700,353.5416667,F#4,45,379,0.7895833333,raw_midi_overlapped,4,
1613,169840,353.8333333,A4,39,3,0.00625,raw_midi,4,
1614,169953,354.06875,D4,53,375,0.78125,raw_midi_overlapped,4,
1615,170079,354.33125,F#4,31,4,0.008333333333,raw_midi,4,
1616,170198,354.5791667,A4,45,408,0.85,raw_midi_overlapped,4,
1617,170328,354.85,D4,59,5,0.01041666667,raw_midi,4,
1618,170440,355.0833333,F#4,45,641,1.335416667,raw_midi,4,
1619,170490,355.1875,G#5,67,600,1.25,raw_midi,1,
1620,170606,355.4291667,A4,28,4,0.008333333333,raw_midi,4,
1621,170680,355.5833333,A5,71,670,1.395833333,raw_midi,2,
1622,170681,355.5854167,D4,52,335,0.6979166667,raw_midi_overlapped,4,
1623,170838,355.9125,F5,67,215,0.4479166667,raw_midi,2,
1624,170864,355.9666667,A4,43,256,0.5333333333,raw_midi,4,
1625,171016,356.2833333,D4,60,2,0.004166666667,raw_midi,4,
1626,171019,356.2895833,F#5,68,955,1.989583333,raw_midi,3,
1627,171124,356.5083333,A4,54,197,0.4104166667,raw_midi,4,
1628,171248,356.7666667,C5,60,372,0.775,raw_midi,4,
1629,171373,357.0270833,D4,55,355,0.7395833333,raw_midi_overlapped,4,
1630,171504,357.3,A4,53,220,0.4583333333,raw_midi_overlapped,4,
1631,171623,357.5479167,C5,52,366,0.7625,raw_midi,4,
1632,171724,357.7583333,A4,42,2,0.004166666667,raw_midi,4,
1633,171728,357.7666667,D4,50,1,0.002083333333,raw_midi,4,
1634,171870,358.0625,A4,54,351,0.73125,raw_midi_overlapped,4,
